exp_name,ckpt,readout,pooling,task,pr_auc_v1,pr_auc_untrained_v1,gap_v1,n_test_pos_v1,base_rate_v1,pr_auc_v2,pr_auc_untrained_v2,gap_v2,n_test_pos_v2,base_rate_v2,delta_pr_auc,delta_gap,delta_n_test_pos
exp03_fb0p1_b1p0_none,best_recon_aux,logistic,quantile,pulsating,0.6748423026352274,0.7721868897786827,-0.0973445871434552,216,0.1068777832756061,0.6748423026352274,0.7721868897786827,-0.0973445871434552,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p1_b1p0_none,best_recon_aux,gbm,quantile,pulsating,0.7727966603958853,0.7953107302303293,-0.0225140698344439,216,0.1068777832756061,0.7727966603958853,0.7953107302303293,-0.0225140698344439,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p1_b1p0_none,best_recon_aux,mlp,quantile,pulsating,0.7377757088483862,0.8307017352424757,-0.0929260263940895,216,0.1068777832756061,0.7377757088483862,0.8307017352424757,-0.0929260263940895,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p1_b1p0_none,best_recon_aux,logistic,window_score,pulsating,0.7302592406215077,0.7342863437987022,-0.0040271031771944,216,0.1068777832756061,0.7302592406215077,0.7342863437987022,-0.0040271031771944,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p1_b1p0_none,best_recon_aux,gbm,window_score,pulsating,0.7424770357921632,0.7453018860317191,-0.0028248502395559,216,0.1068777832756061,0.7424770357921632,0.7453018860317191,-0.0028248502395559,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p1_b1p0_none,best_recon_aux,mlp,window_score,pulsating,0.7691496972532356,0.7968898417877235,-0.0277401445344879,216,0.1068777832756061,0.7691496972532356,0.7968898417877235,-0.0277401445344879,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p1_b1p0_none,best,logistic,mean,pulsating,0.7516996011221941,0.7674835379513198,-0.0157839368291257,216,0.1068777832756061,0.7516996011221941,0.7674835379513198,-0.0157839368291257,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p1_b1p0_none,best,gbm,mean,pulsating,0.7736013174972339,0.824181531408956,-0.050580213911722,216,0.1068777832756061,0.7736013174972339,0.824181531408956,-0.050580213911722,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p1_b1p0_none,best,mlp,mean,pulsating,0.7867863481365324,0.8114160874923775,-0.0246297393558451,216,0.1068777832756061,0.7867863481365324,0.8114160874923775,-0.0246297393558451,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p1_b1p0_none,best,logistic,max,pulsating,0.6408149065984552,0.7612708019785428,-0.1204558953800876,216,0.1068777832756061,0.6408149065984552,0.7612708019785428,-0.1204558953800876,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p1_b1p0_none,best,gbm,max,pulsating,0.7680630790028009,0.7958043102091965,-0.0277412312063956,216,0.1068777832756061,0.7680630790028009,0.7958043102091965,-0.0277412312063956,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p1_b1p0_none,best,mlp,max,pulsating,0.7052095314054254,0.8099320349747273,-0.1047225035693019,216,0.1068777832756061,0.7052095314054254,0.8099320349747273,-0.1047225035693019,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p1_b1p0_none,best,logistic,quantile,pulsating,0.6922139169131545,0.7721868897786827,-0.0799729728655281,216,0.1068777832756061,0.6922139169131545,0.7721868897786827,-0.0799729728655281,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p1_b1p0_none,best,gbm,quantile,pulsating,0.7724215202881861,0.7953107302303293,-0.0228892099421431,216,0.1068777832756061,0.7724215202881861,0.7953107302303293,-0.0228892099421431,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p1_b1p0_none,best,mlp,quantile,pulsating,0.7507304503375514,0.8307017352424757,-0.0799712849049243,216,0.1068777832756061,0.7507304503375514,0.8307017352424757,-0.0799712849049243,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p1_b1p0_none,best,logistic,window_score,pulsating,0.7207690277294804,0.7342863437987022,-0.0135173160692217,216,0.1068777832756061,0.7207690277294804,0.7342863437987022,-0.0135173160692217,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p1_b1p0_none,best,gbm,window_score,pulsating,0.744903695319976,0.7453018860317191,-0.000398190711743,216,0.1068777832756061,0.744903695319976,0.7453018860317191,-0.000398190711743,216,0.1068777832756061,0.0,0.0,0
exp03_fb0p1_b1p0_none,best,mlp,window_score,pulsating,0.7800578557285686,0.7968898417877235,-0.0168319860591549,216,0.1068777832756061,0.7800578557285686,0.7968898417877235,-0.0168319860591549,216,0.1068777832756061,0.0,0.0,0
exp03_fb0_b0p1_comb,best_recon_aux,logistic,mean,rotation,0.5476806034361319,0.5317357169467057,0.0159448864894261,180,0.0890648193963384,0.5476806034361319,0.5317357169467057,0.0159448864894261,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best_recon_aux,gbm,mean,rotation,0.5777583815724293,0.506413076172947,0.0713453053994823,180,0.0890648193963384,0.5777583815724293,0.506413076172947,0.0713453053994823,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best_recon_aux,mlp,mean,rotation,0.4749490062599448,0.4007430080316085,0.0742059982283362,180,0.0890648193963384,0.4749490062599448,0.4007430080316085,0.0742059982283362,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best_recon_aux,logistic,max,rotation,0.494454923901107,0.5151554785749197,-0.0207005546738126,180,0.0890648193963384,0.494454923901107,0.5151554785749197,-0.0207005546738126,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best_recon_aux,gbm,max,rotation,0.5687010050945925,0.4871160398660497,0.0815849652285428,180,0.0890648193963384,0.5687010050945925,0.4871160398660497,0.0815849652285428,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best_recon_aux,mlp,max,rotation,0.4277241405805182,0.3796131907572878,0.0481109498232304,180,0.0890648193963384,0.4277241405805182,0.3796131907572878,0.0481109498232304,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best_recon_aux,logistic,quantile,rotation,0.4779486352214398,0.4518153255945825,0.0261333096268573,180,0.0890648193963384,0.4779486352214398,0.4518153255945825,0.0261333096268573,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best_recon_aux,gbm,quantile,rotation,0.5475972550256403,0.5181915516800467,0.0294057033455935,180,0.0890648193963384,0.5475972550256403,0.5181915516800467,0.0294057033455935,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best_recon_aux,mlp,quantile,rotation,0.4552909081220753,0.4256880003928428,0.0296029077292324,180,0.0890648193963384,0.4552909081220753,0.4256880003928428,0.0296029077292324,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best_recon_aux,logistic,window_score,rotation,0.5391889195403264,0.5039936172777815,0.0351953022625449,180,0.0890648193963384,0.5391889195403264,0.5039936172777815,0.0351953022625449,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best_recon_aux,gbm,window_score,rotation,0.5748369036784321,0.5065084936743639,0.0683284100040682,180,0.0890648193963384,0.5748369036784321,0.5065084936743639,0.0683284100040682,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best_recon_aux,mlp,window_score,rotation,0.5507641829937792,0.438654422305818,0.1121097606879611,180,0.0890648193963384,0.5507641829937792,0.438654422305818,0.1121097606879611,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best,logistic,mean,rotation,0.5349397023003957,0.5317357169467057,0.0032039853536899,180,0.0890648193963384,0.5349397023003957,0.5317357169467057,0.0032039853536899,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best,gbm,mean,rotation,0.5852287913217489,0.506413076172947,0.0788157151488019,180,0.0890648193963384,0.5852287913217489,0.506413076172947,0.0788157151488019,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best,mlp,mean,rotation,0.5237535287799238,0.4007430080316085,0.1230105207483152,180,0.0890648193963384,0.5237535287799238,0.4007430080316085,0.1230105207483152,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best,logistic,max,rotation,0.4919072494220929,0.5151554785749197,-0.0232482291528268,180,0.0890648193963384,0.4919072494220929,0.5151554785749197,-0.0232482291528268,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best,gbm,max,rotation,0.5306021798641427,0.4871160398660497,0.043486139998093,180,0.0890648193963384,0.5306021798641427,0.4871160398660497,0.043486139998093,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best,mlp,max,rotation,0.3874373240216103,0.3796131907572878,0.0078241332643225,180,0.0890648193963384,0.3874373240216103,0.3796131907572878,0.0078241332643225,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best,logistic,quantile,rotation,0.5391843919215314,0.4518153255945825,0.0873690663269489,180,0.0890648193963384,0.5391843919215314,0.4518153255945825,0.0873690663269489,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best,gbm,quantile,rotation,0.5552894285612268,0.5181915516800467,0.03709787688118,180,0.0890648193963384,0.5552894285612268,0.5181915516800467,0.03709787688118,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best,mlp,quantile,rotation,0.4749720817992681,0.4256880003928428,0.0492840814064253,180,0.0890648193963384,0.4749720817992681,0.4256880003928428,0.0492840814064253,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best,logistic,window_score,rotation,0.5166117152141458,0.5039936172777815,0.0126180979363643,180,0.0890648193963384,0.5166117152141458,0.5039936172777815,0.0126180979363643,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best,gbm,window_score,rotation,0.5434210930063147,0.5065084936743639,0.0369125993319507,180,0.0890648193963384,0.5434210930063147,0.5065084936743639,0.0369125993319507,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_comb,best,mlp,window_score,rotation,0.5621785450596544,0.438654422305818,0.1235241227538363,180,0.0890648193963384,0.5621785450596544,0.438654422305818,0.1235241227538363,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_lpsd,best_recon_aux,logistic,mean,rotation,0.5362940607100048,0.5317357169467057,0.0045583437632991,180,0.0890648193963384,0.5362940607100048,0.5317357169467057,0.0045583437632991,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_lpsd,best_recon_aux,gbm,mean,rotation,0.5713385338118921,0.506413076172947,0.0649254576389452,180,0.0890648193963384,0.5713385338118921,0.506413076172947,0.0649254576389452,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_lpsd,best,logistic,mean,rotation,0.5417615007317177,0.5317357169467057,0.0100257837850119,180,0.0890648193963384,0.5417615007317177,0.5317357169467057,0.0100257837850119,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_lpsd,best,gbm,mean,rotation,0.561334026676239,0.506413076172947,0.054920950503292,180,0.0890648193963384,0.561334026676239,0.506413076172947,0.054920950503292,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_none,best_recon_aux,logistic,mean,rotation,0.5169768518643487,0.5317357169467057,-0.014758865082357,180,0.0890648193963384,0.5169768518643487,0.5317357169467057,-0.014758865082357,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_none,best_recon_aux,gbm,mean,rotation,0.5160637720539748,0.506413076172947,0.0096506958810278,180,0.0890648193963384,0.5160637720539748,0.506413076172947,0.0096506958810278,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_none,best,logistic,mean,rotation,0.5550986502506372,0.5317357169467057,0.0233629333039314,180,0.0890648193963384,0.5550986502506372,0.5317357169467057,0.0233629333039314,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p1_none,best,gbm,mean,rotation,0.5194570343057712,0.506413076172947,0.0130439581328242,180,0.0890648193963384,0.5194570343057712,0.506413076172947,0.0130439581328242,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_comb,best_recon_aux,logistic,mean,rotation,0.5235210440824762,0.5317357169467057,-0.0082146728642295,180,0.0890648193963384,0.5235210440824762,0.5317357169467057,-0.0082146728642295,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_comb,best_recon_aux,gbm,mean,rotation,0.5288659418778467,0.506413076172947,0.0224528657048997,180,0.0890648193963384,0.5288659418778467,0.506413076172947,0.0224528657048997,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_comb,best,logistic,mean,rotation,0.5116332526597842,0.5317357169467057,-0.0201024642869215,180,0.0890648193963384,0.5116332526597842,0.5317357169467057,-0.0201024642869215,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_comb,best,gbm,mean,rotation,0.5519820449375925,0.506413076172947,0.0455689687646455,180,0.0890648193963384,0.5519820449375925,0.506413076172947,0.0455689687646455,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,logistic,mean,rotation,0.5211079215727602,0.5317357169467057,-0.0106277953739455,180,0.0890648193963384,0.5211079215727602,0.5317357169467057,-0.0106277953739455,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,gbm,mean,rotation,0.5350745573790417,0.506413076172947,0.0286614812060947,180,0.0890648193963384,0.5350745573790417,0.506413076172947,0.0286614812060947,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,mlp,mean,rotation,0.360496049698345,0.4007430080316085,-0.0402469583332635,180,0.0890648193963384,0.360496049698345,0.4007430080316085,-0.0402469583332635,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,logistic,max,rotation,0.4381542896636802,0.5151554785749197,-0.0770011889112395,180,0.0890648193963384,0.4381542896636802,0.5151554785749197,-0.0770011889112395,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,gbm,max,rotation,0.5600736652839519,0.4871160398660497,0.0729576254179021,180,0.0890648193963384,0.5600736652839519,0.4871160398660497,0.0729576254179021,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,mlp,max,rotation,0.4160898543414324,0.3796131907572878,0.0364766635841446,180,0.0890648193963384,0.4160898543414324,0.3796131907572878,0.0364766635841446,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,logistic,quantile,rotation,0.4754081357344581,0.4518153255945825,0.0235928101398756,180,0.0890648193963384,0.4754081357344581,0.4518153255945825,0.0235928101398756,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,gbm,quantile,rotation,0.5707219467203022,0.5181915516800467,0.0525303950402554,180,0.0890648193963384,0.5707219467203022,0.5181915516800467,0.0525303950402554,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,mlp,quantile,rotation,0.4574461666446629,0.4256880003928428,0.0317581662518201,180,0.0890648193963384,0.4574461666446629,0.4256880003928428,0.0317581662518201,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,logistic,window_score,rotation,0.4708013731822058,0.5039936172777815,-0.0331922440955756,180,0.0890648193963384,0.4708013731822058,0.5039936172777815,-0.0331922440955756,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,gbm,window_score,rotation,0.561649890555543,0.5065084936743639,0.0551413968811791,180,0.0890648193963384,0.561649890555543,0.5065084936743639,0.0551413968811791,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best_recon_aux,mlp,window_score,rotation,0.5604184053770904,0.438654422305818,0.1217639830712724,180,0.0890648193963384,0.5604184053770904,0.438654422305818,0.1217639830712724,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,logistic,mean,rotation,0.5021514406315568,0.5317357169467057,-0.0295842763151489,180,0.0890648193963384,0.5021514406315568,0.5317357169467057,-0.0295842763151489,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,gbm,mean,rotation,0.5859964852359805,0.506413076172947,0.0795834090630335,180,0.0890648193963384,0.5859964852359805,0.506413076172947,0.0795834090630335,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,mlp,mean,rotation,0.3629997160505556,0.4007430080316085,-0.0377432919810529,180,0.0890648193963384,0.3629997160505556,0.4007430080316085,-0.0377432919810529,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,logistic,max,rotation,0.4971284362961488,0.5151554785749197,-0.0180270422787708,180,0.0890648193963384,0.4971284362961488,0.5151554785749197,-0.0180270422787708,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,gbm,max,rotation,0.5518369284398605,0.4871160398660497,0.0647208885738108,180,0.0890648193963384,0.5518369284398605,0.4871160398660497,0.0647208885738108,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,mlp,max,rotation,0.4554372493821503,0.3796131907572878,0.0758240586248625,180,0.0890648193963384,0.4554372493821503,0.3796131907572878,0.0758240586248625,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,logistic,quantile,rotation,0.4290834218581232,0.4518153255945825,-0.0227319037364592,180,0.0890648193963384,0.4290834218581232,0.4518153255945825,-0.0227319037364592,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,gbm,quantile,rotation,0.5511029604076091,0.5181915516800467,0.0329114087275623,180,0.0890648193963384,0.5511029604076091,0.5181915516800467,0.0329114087275623,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,mlp,quantile,rotation,0.403509790011087,0.4256880003928428,-0.0221782103817558,180,0.0890648193963384,0.403509790011087,0.4256880003928428,-0.0221782103817558,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,logistic,window_score,rotation,0.4795883129074806,0.5039936172777815,-0.0244053043703008,180,0.0890648193963384,0.4795883129074806,0.5039936172777815,-0.0244053043703008,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,gbm,window_score,rotation,0.5541636230283492,0.5065084936743639,0.0476551293539853,180,0.0890648193963384,0.5541636230283492,0.5065084936743639,0.0476551293539853,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_lpsd,best,mlp,window_score,rotation,0.5301863989112536,0.438654422305818,0.0915319766054356,180,0.0890648193963384,0.5301863989112536,0.438654422305818,0.0915319766054356,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_none,best_recon_aux,logistic,mean,rotation,0.5226901693552669,0.5317357169467057,-0.0090455475914388,180,0.0890648193963384,0.5226901693552669,0.5317357169467057,-0.0090455475914388,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_none,best_recon_aux,gbm,mean,rotation,0.5262618188307997,0.506413076172947,0.0198487426578527,180,0.0890648193963384,0.5262618188307997,0.506413076172947,0.0198487426578527,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_none,best,logistic,mean,rotation,0.5263929919308578,0.5317357169467057,-0.0053427250158479,180,0.0890648193963384,0.5263929919308578,0.5317357169467057,-0.0053427250158479,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b0p3_none,best,gbm,mean,rotation,0.5404735401713157,0.506413076172947,0.0340604639983687,180,0.0890648193963384,0.5404735401713157,0.506413076172947,0.0340604639983687,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b1p0_comb,best_recon_aux,logistic,mean,rotation,0.5054791516778271,0.5317357169467057,-0.0262565652688786,180,0.0890648193963384,0.5054791516778271,0.5317357169467057,-0.0262565652688786,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b1p0_comb,best_recon_aux,gbm,mean,rotation,0.4757161335107916,0.506413076172947,-0.0306969426621552,180,0.0890648193963384,0.4757161335107916,0.506413076172947,-0.0306969426621552,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b1p0_comb,best,logistic,mean,rotation,0.4901139812383841,0.5317357169467057,-0.0416217357083216,180,0.0890648193963384,0.4901139812383841,0.5317357169467057,-0.0416217357083216,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b1p0_comb,best,gbm,mean,rotation,0.4649776074503855,0.506413076172947,-0.0414354687225614,180,0.0890648193963384,0.4649776074503855,0.506413076172947,-0.0414354687225614,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b1p0_lpsd,best_recon_aux,logistic,mean,rotation,0.4702939109051769,0.5317357169467057,-0.0614418060415288,180,0.0890648193963384,0.4702939109051769,0.5317357169467057,-0.0614418060415288,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b1p0_lpsd,best_recon_aux,gbm,mean,rotation,0.44471705865872,0.506413076172947,-0.0616960175142269,180,0.0890648193963384,0.44471705865872,0.506413076172947,-0.0616960175142269,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b1p0_lpsd,best,logistic,mean,rotation,0.4970367387428451,0.5317357169467057,-0.0346989782038606,180,0.0890648193963384,0.4970367387428451,0.5317357169467057,-0.0346989782038606,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b1p0_lpsd,best,gbm,mean,rotation,0.4777631296522687,0.506413076172947,-0.0286499465206782,180,0.0890648193963384,0.4777631296522687,0.506413076172947,-0.0286499465206782,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b1p0_none,best_recon_aux,logistic,mean,rotation,0.5007261207043971,0.5317357169467057,-0.0310095962423085,180,0.0890648193963384,0.5007261207043971,0.5317357169467057,-0.0310095962423085,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b1p0_none,best_recon_aux,gbm,mean,rotation,0.5481642111373105,0.506413076172947,0.0417511349643635,180,0.0890648193963384,0.5481642111373105,0.506413076172947,0.0417511349643635,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b1p0_none,best,logistic,mean,rotation,0.4817825650761883,0.5317357169467057,-0.0499531518705174,180,0.0890648193963384,0.4817825650761883,0.5317357169467057,-0.0499531518705174,180,0.0890648193963384,0.0,0.0,0
exp03_fb0_b1p0_none,best,gbm,mean,rotation,0.5025451765831218,0.506413076172947,-0.0038678995898251,180,0.0890648193963384,0.5025451765831218,0.506413076172947,-0.0038678995898251,180,0.0890648193963384,0.0,0.0,0
exp03_fb0p02_b0p1_comb,best_recon_aux,logistic,mean,rotation,0.5401134444933411,0.5317357169467057,0.0083777275466353,180,0.0890648193963384,0.5401134444933411,0.5317357169467057,0.0083777275466353,180,0.0890648193963384,0.0,0.0,0
exp03_fb0p02_b0p1_comb,best_recon_aux,gbm,mean,rotation,0.551642262997768,0.506413076172947,0.045229186824821,180,0.0890648193963384,0.551642262997768,0.506413076172947,0.045229186824821,180,0.0890648193963384,0.0,0.0,0
exp03_fb0p02_b0p1_comb,best,logistic,mean,rotation,0.5401134444933411,0.5317357169467057,0.0083777275466353,180,0.0890648193963384,0.5401134444933411,0.5317357169467057,0.0083777275466353,180,0.0890648193963384,0.0,0.0,0
exp03_fb0p02_b0p1_comb,best,gbm,mean,rotation,0.551642262997768,0.506413076172947,0.045229186824821,180,0.0890648193963384,0.551642262997768,0.506413076172947,0.045229186824821,180,0.0890648193963384,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,logistic,mean,rotation,0.5605820624794243,0.5317357169467057,0.0288463455327185,180,0.0890648193963384,0.5605820624794243,0.5317357169467057,0.0288463455327185,180,0.0890648193963384,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,gbm,mean,rotation,0.4828025759683818,0.506413076172947,-0.0236105002045651,180,0.0890648193963384,0.4828025759683818,0.506413076172947,-0.0236105002045651,180,0.0890648193963384,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,mlp,mean,rotation,0.5142826741739406,0.4007430080316085,0.113539666142332,180,0.0890648193963384,0.5142826741739406,0.4007430080316085,0.113539666142332,180,0.0890648193963384,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,logistic,max,rotation,0.512065029354032,0.5151554785749197,-0.0030904492208877,180,0.0890648193963384,0.512065029354032,0.5151554785749197,-0.0030904492208877,180,0.0890648193963384,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,gbm,max,rotation,0.5598167866444825,0.4871160398660497,0.0727007467784328,180,0.0890648193963384,0.5598167866444825,0.4871160398660497,0.0727007467784328,180,0.0890648193963384,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,mlp,max,rotation,0.4044627588641431,0.3796131907572878,0.0248495681068553,180,0.0890648193963384,0.4044627588641431,0.3796131907572878,0.0248495681068552,180,0.0890648193963384,0.0,-1.0061396160665481e-16,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,logistic,quantile,rotation,0.454160161465818,0.4518153255945825,0.0023448358712355,180,0.0890648193963384,0.454160161465818,0.4518153255945825,0.0023448358712355,180,0.0890648193963384,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,gbm,quantile,rotation,0.5531560755297427,0.5181915516800467,0.0349645238496959,180,0.0890648193963384,0.5531560755297427,0.5181915516800467,0.0349645238496959,180,0.0890648193963384,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,mlp,quantile,rotation,0.4703085571819964,0.4256880003928428,0.0446205567891535,180,0.0890648193963384,0.4703085571819964,0.4256880003928428,0.0446205567891535,180,0.0890648193963384,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,logistic,window_score,rotation,0.5190786172206718,0.5039936172777815,0.0150849999428903,180,0.0890648193963384,0.5190786172206718,0.5039936172777815,0.0150849999428903,180,0.0890648193963384,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,gbm,window_score,rotation,0.5444467830414148,0.5065084936743639,0.0379382893670509,180,0.0890648193963384,0.5444467830414148,0.5065084936743639,0.0379382893670509,180,0.0890648193963384,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best_recon_aux,mlp,window_score,rotation,0.5554797838573723,0.438654422305818,0.1168253615515542,180,0.0890648193963384,0.5554797838573723,0.438654422305818,0.1168253615515542,180,0.0890648193963384,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best,logistic,mean,rotation,0.5605820624794243,0.5317357169467057,0.0288463455327185,180,0.0890648193963384,0.5605820624794243,0.5317357169467057,0.0288463455327185,180,0.0890648193963384,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best,gbm,mean,rotation,0.4828025759683818,0.506413076172947,-0.0236105002045651,180,0.0890648193963384,0.4828025759683818,0.506413076172947,-0.0236105002045651,180,0.0890648193963384,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best,mlp,mean,rotation,0.5142826741739406,0.4007430080316085,0.113539666142332,180,0.0890648193963384,0.5142826741739406,0.4007430080316085,0.113539666142332,180,0.0890648193963384,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best,logistic,max,rotation,0.512065029354032,0.5151554785749197,-0.0030904492208877,180,0.0890648193963384,0.512065029354032,0.5151554785749197,-0.0030904492208877,180,0.0890648193963384,0.0,0.0,0
exp03_fb0p02_b0p1_lpsd,best,gbm,max,rotation,0.5598167866444825,0.4871160398660497,0.0727007467784328,180,0.0890648193963384,0.5598167866444825,0.4871160398660497,0.0727007467784328,180,0.0890648193963384,0.0,0.0,0
